Nonpayment Rates by Institution,,,,,
,,,,,
OPE ID,School Name,School Type,State,Total Borrowers Evaluated,Nonpayment Rate
004765,CUNY Graduate School & University Center,PUBLIC,NY,3800,7%
003406,Providence College,"PRIVATE, NONPROFIT",RI,3900,7%
001385,Fairfield University,"PRIVATE, NONPROFIT",CT,4300,7%
003706,Christopher Newport University,PUBLIC,VA,4400,7%
001860,Drake University,"PRIVATE, NONPROFIT",IA,5000,7%
002845,SUNY College at Geneseo,PUBLIC,NY,5300,7%
003194,George Fox University,"PRIVATE, NONPROFIT",OR,5400,7%
002517,Missouri University of Science and Technology,PUBLIC,MO,5700,7%
002323,University of Detroit Mercy,"PRIVATE, NONPROFIT",MI,5800,7%
001262,Point Loma Nazarene University,"PRIVATE, NONPROFIT",CA,6200,7%
002342,St. Catherine University,"PRIVATE, NONPROFIT",MN,6200,7%
001322,University of Redlands,"PRIVATE, NONPROFIT",CA,6300,7%
003479,Belmont University,"PRIVATE, NONPROFIT",TN,9400,7%
002165,MCPHS University,"PRIVATE, NONPROFIT",MA,10000,7%
003258,Duquesne University of the Holy Spirit,"PRIVATE, NONPROFIT",PA,11200,7%
012393,Thomas Jefferson University,"PRIVATE, NONPROFIT",PA,11400,7%
001325,University of San Francisco,"PRIVATE, NONPROFIT",CA,11800,7%
001117,Azusa Pacific University,"PRIVATE, NONPROFIT",CA,13900,7%
001321,"University of California, Santa Cruz",PUBLIC,CA,14100,7%
002806,Rochester Institute of Technology,"PRIVATE, NONPROFIT",NY,14300,7%
001320,"University of California, Santa Barbara",PUBLIC,CA,15100,7%
001140,"California State University, Los Angeles",PUBLIC,CA,15400,7%
002722,Fordham University,"PRIVATE, NONPROFIT",NY,17000,7%
002882,Syracuse University,"PRIVATE, NONPROFIT",NY,18100,7%
003721,James Madison University,PUBLIC,VA,18400,7%
003545,Baylor University,"PRIVATE, NONPROFIT",TX,18500,7%
002838,State University of New York at Stony Brook,PUBLIC,NY,18800,7%
004508,University of Colorado Denver,PUBLIC,CO,18900,7%
003425,Clemson University,PUBLIC,SC,19300,7%
002972,North Carolina State University,PUBLIC,NC,20500,7%
001316,"University of California, Riverside",PUBLIC,CA,20500,7%
001710,Loyola University Chicago,"PRIVATE, NONPROFIT",IL,21700,7%
001137,"California State University, Fullerton",PUBLIC,CA,22500,7%
002221,University of Massachusetts - Amherst,PUBLIC,MA,23200,7%
001151,San Diego State University,PUBLIC,CA,23500,7%
001139,"California State University, Long Beach",PUBLIC,CA,23900,7%
003256,Drexel University,"PRIVATE, NONPROFIT",PA,24000,7%
001153,"California State University, Northridge",PUBLIC,CA,24300,7%
001892,University of Iowa,PUBLIC,IA,26400,7%
003210,Oregon State University,PUBLIC,OR,27100,7%
001869,Iowa State University of Science & Technology,PUBLIC,IA,27400,7%
003379,University of Pittsburgh,PUBLIC,PA,31600,7%
001775,University of Illinois Urbana-Champaign,PUBLIC,IL,31700,7%
001509,Nova Southeastern University,"PRIVATE, NONPROFIT",FL,32800,7%
003658,University of Texas at Austin,PUBLIC,TX,37100,7%
003632,Texas A&M University,PUBLIC,TX,41900,7%
002290,Michigan State University,PUBLIC,MI,42300,7%
034433,New York College of Traditional Chinese Medicine,"PRIVATE, NONPROFIT",NY,200,8%
010067,Lund University,FOREIGN,FC,200,8%
042789,Professional University Dr. Carlos J. Borrero Ríos,PROPRIETARY,PR,200,8%
034296,Atlantic Institute of Oriental Medicine,"PRIVATE, NONPROFIT",FL,200,8%
012203,St. Peter's Hospital College of Nursing,"PRIVATE, NONPROFIT",NY,200,8%
012540,Universidad de Navarra,FOREIGN,FC,200,8%
002890,Union Theological Seminary,"PRIVATE, NONPROFIT",NY,200,8%
039745,California Career College,PROPRIETARY,CA,300,8%
009747,Gordon Conwell Theological Seminary,"PRIVATE, NONPROFIT",MA,300,8%
040443,Hazelden Betty Ford Graduate School,"PRIVATE, NONPROFIT",MN,300,8%
036953,Community Enhancement Services,"PRIVATE, NONPROFIT",CA,300,8%
042870,Alder Graduate School of Education,"PRIVATE, NONPROFIT",CA,400,8%
009987,Saint Anthony College of Nursing,"PRIVATE, NONPROFIT",IL,400,8%
002093,Saint John's College,"PRIVATE, NONPROFIT",NM,400,8%
037643,St. Matthew's University School of Medicine,FOREIGN,FC,400,8%
001278,San Francisco Conservatory of Music,"PRIVATE, NONPROFIT",CA,500,8%
034733,University of the Arts London,FOREIGN,FC,500,8%
011765,Goldsmiths College - University of London,FOREIGN,FC,500,8%
032353,Massachusetts School of Law at Andover,"PRIVATE, NONPROFIT",MA,600,8%
021400,Riverside College of Health Sciences,"PRIVATE, NONPROFIT",VA,600,8%
002669,Bank Street College of Education,"PRIVATE, NONPROFIT",NY,700,8%
003682,Bennington College,"PRIVATE, NONPROFIT",VT,800,8%
003803,Whitman College,"PRIVATE, NONPROFIT",WA,800,8%
001134,California State University Maritime Academy,PUBLIC,CA,900,8%
023305,Laguna College of Art and Design,"PRIVATE, NONPROFIT",CA,1000,8%
006962,Hazard Community and Technical College,PUBLIC,KY,1100,8%
001987,Transylvania University,"PRIVATE, NONPROFIT",KY,1100,8%
001961,Centre College of Kentucky,"PRIVATE, NONPROFIT",KY,1200,8%
003856,Lawrence University,"PRIVATE, NONPROFIT",WI,1200,8%
001414,Trinity College,"PRIVATE, NONPROFIT",CT,1400,8%
003457,Wofford College,"PRIVATE, NONPROFIT",SC,1400,8%
003511,Milligan University,"PRIVATE, NONPROFIT",TN,1400,8%
001251,Otis College of Art and Design,"PRIVATE, NONPROFIT",CA,1500,8%
020682,Cox College,"PRIVATE, NONPROFIT",MO,1600,8%
002889,Union College,"PRIVATE, NONPROFIT",NY,1600,8%
002379,Saint John's University,"PRIVATE, NONPROFIT",MN,1600,8%
003042,Denison University,"PRIVATE, NONPROFIT",OH,1600,8%
001343,Woodbury University,"PRIVATE, NONPROFIT",CA,1800,8%
003086,Oberlin College,"PRIVATE, NONPROFIT",OH,1800,8%
003694,Saint Michael's College,"PRIVATE, NONPROFIT",VT,1800,8%
003681,Westminster University,"PRIVATE, NONPROFIT",UT,1800,8%
003304,Muhlenberg College,"PRIVATE, NONPROFIT",PA,2100,8%
041483,Denver College of Nursing,PROPRIETARY,CO,2100,8%
002829,St. Lawrence University,"PRIVATE, NONPROFIT",NY,2200,8%
002346,Concordia College - Moorhead,"PRIVATE, NONPROFIT",MN,2200,8%
003892,St Norbert College,"PRIVATE, NONPROFIT",WI,2200,8%
001196,Dominican University of California,"PRIVATE, NONPROFIT",CA,2300,8%
001795,University of Evansville,"PRIVATE, NONPROFIT",IN,2400,8%
003262,Elizabethtown College,"PRIVATE, NONPROFIT",PA,2400,8%
002671,Bard College,"PRIVATE, NONPROFIT",NY,2700,8%
003198,Linfield University,"PRIVATE, NONPROFIT",OR,2800,8%
002217,Stonehill College,"PRIVATE, NONPROFIT",MA,2800,8%
002495,Truman State University,PUBLIC,MO,3100,8%
002118,Assumption University,"PRIVATE, NONPROFIT",MA,3200,8%
003411,Salve Regina University,"PRIVATE, NONPROFIT",RI,3300,8%
003227,Willamette University,"PRIVATE, NONPROFIT",OR,3400,8%
003247,Misericordia  University,"PRIVATE, NONPROFIT",PA,3500,8%
003804,Whitworth University,"PRIVATE, NONPROFIT",WA,3600,8%
003211,Oregon Institute of Technology,PUBLIC,OR,3600,8%
003050,John Carroll University,"PRIVATE, NONPROFIT",OH,3700,8%
002992,University of Mary,"PRIVATE, NONPROFIT",ND,3700,8%
003296,Marywood University,"PRIVATE, NONPROFIT",PA,3800,8%
002712,D'Youville University,"PRIVATE, NONPROFIT",NY,3800,8%
001734,North Central College,"PRIVATE, NONPROFIT",IL,4000,8%
003166,Oklahoma City University,"PRIVATE, NONPROFIT",OK,4100,8%
003838,Carroll University,"PRIVATE, NONPROFIT",WI,4100,8%
009058,Bethel University,"PRIVATE, NONPROFIT",MN,4300,8%
002779,Nazareth University,"PRIVATE, NONPROFIT",NY,4300,8%
002748,Le Moyne College,"PRIVATE, NONPROFIT",NY,4500,8%
001437,Catholic University of America (The),"PRIVATE, NONPROFIT",DC,4600,8%
002148,Endicott College,"PRIVATE, NONPROFIT",MA,4700,8%
002318,Spring Arbor University,"PRIVATE, NONPROFIT",MI,4700,8%
001122,Biola University,"PRIVATE, NONPROFIT",CA,5000,8%
003486,Lipscomb University,"PRIVATE, NONPROFIT",TN,5200,8%
020705,Concordia University Irvine,"PRIVATE, NONPROFIT",CA,5600,8%
003384,University of Scranton,"PRIVATE, NONPROFIT",PA,5700,8%
003923,University of Wisconsin - River Falls,PUBLIC,WI,5700,8%
002078,Loyola University Maryland,"PRIVATE, NONPROFIT",MD,5800,8%
002933,High Point University,"PRIVATE, NONPROFIT",NC,6000,8%
002380,Saint Mary's University of Minnesota,"PRIVATE, NONPROFIT",MN,6000,8%
003921,University of Wisconsin - Platteville,PUBLIC,WI,6400,8%
002146,Emerson College,"PRIVATE, NONPROFIT",MA,6500,8%
003613,Southern Methodist University,"PRIVATE, NONPROFIT",TX,7400,8%
001363,Regis University,"PRIVATE, NONPROFIT",CO,7800,8%
002394,Winona State University,PUBLIC,MN,8100,8%
002782,New York Institute of Technology,"PRIVATE, NONPROFIT",NY,8400,8%
003127,University of Dayton,"PRIVATE, NONPROFIT",OH,10000,8%
001890,University of Northern Iowa,PUBLIC,IA,10500,8%
003471,South Dakota State University,PUBLIC,SD,10700,8%
001141,"California State University, Dominguez Hills",PUBLIC,CA,11000,8%
002997,North Dakota State University - Fargo,PUBLIC,ND,11100,8%
001402,Quinnipiac University,"PRIVATE, NONPROFIT",CT,11600,8%
003367,Saint Joseph's University,"PRIVATE, NONPROFIT",PA,11900,8%
021553,Chicago School of Professional Psychology,"PRIVATE, NONPROFIT",CA,12100,8%
002506,Saint Louis University,"PRIVATE, NONPROFIT",MO,12200,8%
003005,University of North Dakota,PUBLIC,ND,12900,8%
010142,Touro University,"PRIVATE, NONPROFIT",NY,13300,8%
001580,Mercer University,"PRIVATE, NONPROFIT",GA,13400,8%
002732,Hofstra University,"PRIVATE, NONPROFIT",NY,13600,8%
003677,Utah State University,PUBLIC,UT,14700,8%
001144,"California State Polytechnic University, Pomona",PUBLIC,CA,16000,8%
001431,University of Delaware,PUBLIC,DE,18500,8%
002589,University of New Hampshire,PUBLIC,NH,18500,8%
001009,Auburn University,PUBLIC,AL,20000,8%
002565,University of Nebraska,PUBLIC,NE,20300,8%
001370,University of Colorado Boulder,PUBLIC,CO,22400,8%
003223,University of Oregon,PUBLIC,OR,22500,8%
002516,University of Missouri - Columbia,PUBLIC,MO,26300,8%
001417,University of Connecticut,PUBLIC,CT,26700,8%
001350,Colorado State University,PUBLIC,CO,27000,8%
036983,West Coast University,PROPRIETARY,CA,27100,8%
002837,State University of New York at Buffalo,PUBLIC,NY,27300,8%
001809,Indiana University - Bloomington,PUBLIC,IN,28000,8%
003749,George Mason University,PUBLIC,VA,29000,8%
003090,Ohio State University (The),PUBLIC,OH,47800,8%
002629,"Rutgers, the State University of New Jersey",PUBLIC,NJ,57000,8%
040663,Cardiac and Vascular Institute of Ultrasound,PROPRIETARY,AL,200,9%
004058,Gratz College,"PRIVATE, NONPROFIT",PA,200,9%
021019,Roehampton University,FOREIGN,FC,300,9%
006534,Citizens School of Nursing,"PRIVATE, NONPROFIT",PA,300,9%
008365,Concordia University,FOREIGN,FC,400,9%
006565,Reading Hospital School of Health Sciences,"PRIVATE, NONPROFIT",PA,500,9%
002092,St. John's College,"PRIVATE, NONPROFIT",MD,500,9%
023172,Maranatha Baptist University,"PRIVATE, NONPROFIT",WI,500,9%
010975,University of Puerto Rico - Bayamon,PUBLIC,PR,600,9%
006331,Lawrence Memorial Hospital School of Nursing,"PRIVATE, NONPROFIT",MA,600,9%
034404,Marian Health Careers Center,PROPRIETARY,CA,600,9%
002337,Bethany Lutheran College,"PRIVATE, NONPROFIT",MN,700,9%
003686,Goddard College,"PRIVATE, NONPROFIT",VT,700,9%
003966,Boston Architectural College,"PRIVATE, NONPROFIT",MA,800,9%
001953,Asbury Theological Seminary,"PRIVATE, NONPROFIT",KY,800,9%
031042,Carolinas College of Health Sciences,PUBLIC,NC,800,9%
003484,Covenant College,"PRIVATE, NONPROFIT",GA,800,9%
002759,Manhattan School of Music,"PRIVATE, NONPROFIT",NY,900,9%
001617,College of Idaho (The),"PRIVATE, NONPROFIT",ID,1100,9%
002275,Kalamazoo College,"PRIVATE, NONPROFIT",MI,1300,9%
002044,Maine Maritime Academy,PUBLIC,ME,1300,9%
030719,Mount Carmel College of Nursing,"PRIVATE, NONPROFIT",OH,1300,9%
002108,Washington College,"PRIVATE, NONPROFIT",MD,1300,9%
001220,Master's University and Seminary (The),"PRIVATE, NONPROFIT",CA,1400,9%
020653,Prescott College,"PRIVATE, NONPROFIT",AZ,1500,9%
002814,Skidmore College,"PRIVATE, NONPROFIT",NY,1500,9%
002239,Aquinas College,"PRIVATE, NONPROFIT",MI,1500,9%
001792,DePauw University,"PRIVATE, NONPROFIT",IN,1500,9%
001132,California Institute of the Arts,"PRIVATE, NONPROFIT",CA,1500,9%
003279,Juniata College,"PRIVATE, NONPROFIT",PA,1700,9%
002540,College of Saint Mary,"PRIVATE, NONPROFIT",NE,1700,9%
002181,Massachusetts Maritime Academy,PUBLIC,MA,1700,9%
013022,City University of Seattle,"PRIVATE, NONPROFIT",WA,1700,9%
003799,Walla Walla University,"PRIVATE, NONPROFIT",WA,1800,9%
003037,College of Wooster (The),"PRIVATE, NONPROFIT",OH,1800,9%
002153,Gordon College,"PRIVATE, NONPROFIT",MA,1800,9%
002227,Wheaton College,"PRIVATE, NONPROFIT",MA,1900,9%
003385,Ursinus College,"PRIVATE, NONPROFIT",PA,1900,9%
001874,Luther College,"PRIVATE, NONPROFIT",IA,2000,9%
006273,Mercy College of Health Sciences,"PRIVATE, NONPROFIT",IA,2100,9%
001696,Illinois Wesleyan University,"PRIVATE, NONPROFIT",IL,2100,9%
001100,John Brown University,"PRIVATE, NONPROFIT",AR,2200,9%
001554,Berry College,"PRIVATE, NONPROFIT",GA,2200,9%
003848,Edgewood College,"PRIVATE, NONPROFIT",WI,2300,9%
001624,Northwest Nazarene University,"PRIVATE, NONPROFIT",ID,2400,9%
001255,Pacific Oaks College,"PRIVATE, NONPROFIT",CA,2500,9%
003366,Saint Francis University,"PRIVATE, NONPROFIT",PA,2600,9%
003288,Lebanon Valley College,"PRIVATE, NONPROFIT",PA,2700,9%
007468,School of Visual Arts,PROPRIETARY,NY,2900,9%
002147,Emmanuel College,"PRIVATE, NONPROFIT",MA,2900,9%
001633,Augustana College,"PRIVATE, NONPROFIT",IL,3000,9%
003185,University of Tulsa (The),"PRIVATE, NONPROFIT",OK,3500,9%
001409,University of Saint Joseph,"PRIVATE, NONPROFIT",CT,3500,9%
002499,Rockhurst University,"PRIVATE, NONPROFIT",MO,3600,9%
003746,University of Mary Washington,PUBLIC,VA,3700,9%
010724,Carlos Albizu University,"PRIVATE, NONPROFIT",PR,4100,9%
003986,DeSales University,"PRIVATE, NONPROFIT",PA,4300,9%
002816,Siena College,"PRIVATE, NONPROFIT",NY,4300,9%
003023,Capital University,"PRIVATE, NONPROFIT",OH,4800,9%
003266,Gannon University,"PRIVATE, NONPROFIT",PA,4800,9%
001097,Harding University,"PRIVATE, NONPROFIT",AR,5100,9%
001133,California Lutheran University,"PRIVATE, NONPROFIT",CA,5200,9%
002225,Wentworth Institute of Technology,"PRIVATE, NONPROFIT",MA,5200,9%
003737,Shenandoah University,"PRIVATE, NONPROFIT",VA,5400,9%
002765,Marist College,"PRIVATE, NONPROFIT",NY,6300,9%
007273,CUNY Bernard M. Baruch College,PUBLIC,NY,6400,9%
002739,Ithaca College,"PRIVATE, NONPROFIT",NY,6700,9%
001602,Georgia College & State University,PUBLIC,GA,6900,9%
001641,Bradley University,"PRIVATE, NONPROFIT",IL,7400,9%
041271,"University of California, Merced",PUBLIC,CA,7500,9%
003915,University of Wisconsin - Stout,PUBLIC,WI,7500,9%
003636,Texas Christian University,"PRIVATE, NONPROFIT",TX,7700,9%
003932,University of Wyoming,PUBLIC,WY,7900,9%
002347,Concordia University - Saint Paul,"PRIVATE, NONPROFIT",MN,8000,9%
002846,State University of New York at New Paltz,PUBLIC,NY,8100,9%
002913,Campbell University,"PRIVATE, NONPROFIT",NC,8200,9%
002689,CUNY Hunter College,PUBLIC,NY,8400,9%
002218,Suffolk University,"PRIVATE, NONPROFIT",MA,8800,9%
003313,Widener University,"PRIVATE, NONPROFIT",PA,9500,9%
001626,University of Idaho,PUBLIC,ID,9500,9%
002666,Adelphi University,"PRIVATE, NONPROFIT",NY,9500,9%
002105,University of Maryland - Baltimore County,PUBLIC,MD,9800,9%
003474,University of South Dakota,PUBLIC,SD,10100,9%
002632,Seton Hall University,"PRIVATE, NONPROFIT",NJ,11200,9%
003802,Western Washington University,PUBLIC,WA,11600,9%
041618,University of Massachusetts Global,"PRIVATE, NONPROFIT",CA,12400,9%
030113,"California State University, San Marcos",PUBLIC,CA,12700,9%
002360,"Minnesota State University, Mankato",PUBLIC,MN,14300,9%
001479,Embry-Riddle Aeronautical University,"PRIVATE, NONPROFIT",FL,15000,9%
002161,University of Massachusetts - Lowell,PUBLIC,MA,15400,9%
009741,University of Texas at Dallas,PUBLIC,TX,15600,9%
001610,University of Hawaii at Manoa,PUBLIC,HI,15600,9%
003414,University of Rhode Island,PUBLIC,RI,16900,9%
001616,Boise State University,PUBLIC,ID,17700,9%
001928,Kansas State University,PUBLIC,KS,19500,9%
001155,San Jose State University,PUBLIC,CA,21700,9%
003530,University of Tennessee,PUBLIC,TN,24400,9%
001948,University of Kansas,PUBLIC,KS,26300,9%
001776,University of Illinois Chicago,PUBLIC,IL,27000,9%
001813,Indiana University-Indianapolis,PUBLIC,IN,27300,9%
001989,University of Kentucky,PUBLIC,KY,27800,9%
003800,Washington State University,PUBLIC,WA,27800,9%
001489,Florida State University,PUBLIC,FL,27900,9%
002268,Grand Valley State University,PUBLIC,MI,28500,9%
003448,University of South Carolina - Columbia,PUBLIC,SC,33300,9%
037733,Center for Natural Wellness School of Massage Therapy,PROPRIETARY,NY,100,10%
035803,Liverpool John Moores University,FOREIGN,FC,100,10%
021568,University of Otago,FOREIGN,FC,100,10%
006560,Heritage Valley Kennedy School of Nursing,"PRIVATE, NONPROFIT",PA,100,10%
033503,Bournemouth University,FOREIGN,FC,100,10%
002357,Luther Seminary,"PRIVATE, NONPROFIT",MN,100,10%
010681,Macquarie University,FOREIGN,FC,100,10%
003114,Firelands Regional Medical Center,"PRIVATE, NONPROFIT",OH,100,10%
034297,East West College of Natural Medicine,PROPRIETARY,FL,100,10%
035014,Leeds Beckett University,FOREIGN,FC,100,10%
008370,University of Victoria,FOREIGN,FC,200,10%
009486,Trinity Western University,FOREIGN,FC,200,10%
006214,Blessing Hospital,"PRIVATE, NONPROFIT",IL,200,10%
010501,Lakeview College of Nursing,"PRIVATE, NONPROFIT",IL,200,10%
012744,Southside College of Health Sciences,"PRIVATE, NONPROFIT",VA,200,10%
003031,Cleveland Institute of Music (The),"PRIVATE, NONPROFIT",OH,300,10%
021404,"St. Joseph Hospital of Nashua, N.H.","PRIVATE, NONPROFIT",NH,300,10%
042328,John Patrick University of Health and Applied Sciences,PROPRIETARY,IN,300,10%
011385,College of the Atlantic,"PRIVATE, NONPROFIT",ME,300,10%
006537,Conemaugh Memorial Medical Center,PROPRIETARY,PA,300,10%
042438,Abraham Lincoln University,PROPRIETARY,CA,300,10%
033293,John Cabot University,FOREIGN,FC,400,10%
041004,Taft University System (The),PROPRIETARY,CO,400,10%
002742,Juilliard School (The),"PRIVATE, NONPROFIT",NY,500,10%
041442,Career Development Institute Inc,PROPRIETARY,CA,500,10%
041604,Angeles College,PROPRIETARY,CA,600,10%
001261,Pasadena City College,PUBLIC,CA,700,10%
004484,John F. Kennedy University,"PRIVATE, NONPROFIT",CA,700,10%
001951,Alice Lloyd College,"PRIVATE, NONPROFIT",KY,700,10%
001844,Wabash College,"PRIVATE, NONPROFIT",IN,1000,10%
004661,Hampshire College,"PRIVATE, NONPROFIT",MA,1100,10%
006228,Methodist College,"PRIVATE, NONPROFIT",IL,1100,10%
041277,American Sentinel University,PROPRIETARY,CO,1100,10%
003208,Bushnell University,"PRIVATE, NONPROFIT",OR,1200,10%
040053,United States University,PROPRIETARY,CA,1200,10%
003534,University of the South (The),"PRIVATE, NONPROFIT",TN,1200,10%
001127,California College of the Arts,"PRIVATE, NONPROFIT",CA,1300,10%
001341,Westmont College,"PRIVATE, NONPROFIT",CA,1400,10%
022141,Oak Point University,"PRIVATE, NONPROFIT",IL,1500,10%
002095,Saint Mary's College of Maryland,PUBLIC,MD,1600,10%
001706,Lake Forest College,"PRIVATE, NONPROFIT",IL,1600,10%
001850,Central College,"PRIVATE, NONPROFIT",IA,1700,10%
003134,Ursuline College,"PRIVATE, NONPROFIT",OH,1800,10%
001996,Big Sandy Community and Technical College,PUBLIC,KY,1800,10%
001205,Golden Gate University,"PRIVATE, NONPROFIT",CA,1900,10%
001952,Asbury University,"PRIVATE, NONPROFIT",KY,1900,10%
001801,Hanover College,"PRIVATE, NONPROFIT",IN,1900,10%
012574,Ringling College of Art and Design,"PRIVATE, NONPROFIT",FL,1900,10%
002603,Drew University,"PRIVATE, NONPROFIT",NJ,2000,10%
001342,Whittier College,"PRIVATE, NONPROFIT",CA,2100,10%
002051,Saint Joseph's College,"PRIVATE, NONPROFIT",ME,2200,10%
002371,University of Northwestern- St Paul,"PRIVATE, NONPROFIT",MN,2200,10%
